kind,width,height,depth,num_filled,time
list,115,115,100,1669,12.056946992874146
list,115,115,100,1472,10.752164125442505
list,115,115,100,785,5.883582353591919
list,115,115,100,1166,8.547808170318604
list,115,115,100,1807,13.005146980285645
list,115,115,100,1685,12.2495858669281
list,115,115,100,1581,11.435861825942993
list,115,115,100,879,6.586272954940796
list,115,115,100,608,4.612389802932739
list,115,115,100,1480,10.7969810962677
list,115,115,100,859,6.422978162765503
array,35,35,2,42,0.06993913650512695
array,35,35,2,147,0.22437715530395508
array,35,35,2,36,0.0605318546295166
array,35,35,2,62,0.09918808937072754
array,35,35,2,40,0.06490278244018555
array,35,35,2,48,0.07564496994018555
array,35,35,2,73,0.11281895637512207
array,35,35,2,51,0.07935285568237305
array,35,35,2,101,0.17603111267089844
array,35,35,2,34,0.05614304542541504
array,35,35,2,170,0.26239490509033203
array,35,35,2,67,0.10790300369262695
array,35,35,2,86,0.1377549171447754
array,35,35,2,75,0.12498211860656738
array,35,35,2,45,0.07633113861083984
array,35,35,2,48,0.07590198516845703
array,35,35,2,60,0.09326410293579102
array,35,35,2,77,0.1195979118347168
array,35,35,2,73,0.11272501945495605
array,35,35,2,52,0.0808713436126709
array,35,35,2,80,0.12328791618347168
array,35,35,2,94,0.14902496337890625
array,35,35,2,55,0.09205293655395508
array,35,35,2,83,0.13485002517700195
array,35,35,2,69,0.11047816276550293
array,35,35,2,223,0.3505411148071289
array,35,35,2,137,0.21170616149902344
array,35,35,2,66,0.10534000396728516
array,35,35,2,46,0.0755007266998291
array,35,35,2,75,0.13541102409362793
array,35,35,2,51,0.0883340835571289
array,35,35,2,81,0.13343310356140137
array,35,35,2,75,0.1207740306854248
array,35,35,2,59,0.09421300888061523
array,35,35,2,36,0.0588531494140625
array,35,35,2,86,0.13848495483398438
array,35,35,2,58,0.08945107460021973
array,35,35,2,27,0.07285881042480469
array,35,35,2,156,0.2932567596435547
array,35,35,2,36,0.06766915321350098
array,35,35,2,37,0.06728005409240723
array,35,35,2,144,0.24498987197875977
array,35,35,2,139,0.22627830505371094
array,35,35,2,115,0.21580195426940918
array,35,35,2,80,0.13132071495056152
array,35,35,2,83,0.13442516326904297
array,35,35,2,95,0.1595168113708496
array,35,35,2,142,0.23080921173095703
array,35,35,2,31,0.05350995063781738
array,35,35,2,34,0.05582618713378906
array,35,35,10,85,0.1437690258026123
array,35,35,10,109,0.17801594734191895
array,35,35,10,76,0.12482690811157227
array,35,35,10,83,0.13418006896972656
array,35,35,10,112,0.1754906177520752
array,35,35,10,153,0.23725199699401855
array,35,35,10,64,0.11281609535217285
array,35,35,10,139,0.21816301345825195
array,35,35,10,107,0.16765403747558594
array,35,35,10,89,0.1365199089050293
array,35,35,10,81,0.12452292442321777
array,35,35,10,142,0.22323322296142578
array,35,35,10,57,0.09339523315429688
array,35,35,10,256,0.3924579620361328
array,35,35,10,197,0.31487393379211426
array,35,35,10,65,0.10795211791992188
array,35,35,10,114,0.1832587718963623
array,35,35,10,95,0.1542520523071289
array,35,35,10,132,0.22290992736816406
array,35,35,10,46,0.08008313179016113
array,35,35,10,119,0.20282220840454102
array,35,35,10,111,0.18236494064331055
array,35,35,10,90,0.14043307304382324
array,35,35,10,80,0.14725995063781738
array,35,35,10,84,0.14124798774719238
array,35,35,10,217,0.37119317054748535
array,35,35,10,92,0.16287517547607422
array,35,35,10,160,0.26528215408325195
array,35,35,10,54,0.08631491661071777
array,35,35,10,86,0.14142894744873047
array,35,35,10,134,0.20922422409057617
array,35,35,10,120,0.1871809959411621
array,35,35,10,102,0.16210722923278809
array,35,35,10,132,0.21506476402282715
array,35,35,10,126,0.20029902458190918
array,35,35,10,81,0.1419978141784668
array,35,35,10,105,0.1655278205871582
array,35,35,10,91,0.14186596870422363
array,35,35,10,80,0.12418198585510254
array,35,35,10,100,0.16376900672912598
array,35,35,10,88,0.13765406608581543
array,35,35,10,65,0.1007680892944336
array,35,35,10,187,0.2851297855377197
array,35,35,10,148,0.2230541706085205
array,35,35,10,49,0.07906007766723633
array,35,35,10,103,0.16087603569030762
array,35,35,10,128,0.2083911895751953
array,35,35,10,137,0.2094719409942627
array,35,35,10,183,0.27315592765808105
array,35,35,10,120,0.1826322078704834
array,35,35,100,100,0.1637420654296875
array,35,35,100,105,0.1608729362487793
array,35,35,100,74,0.1296379566192627
array,35,35,100,61,0.09991312026977539
array,35,35,100,95,0.14726495742797852
array,35,35,100,80,0.1280536651611328
array,35,35,100,52,0.08182501792907715
array,35,35,100,83,0.13278722763061523
array,35,35,100,105,0.16659092903137207
array,35,35,100,66,0.10532832145690918
array,35,35,100,110,0.1781771183013916
array,35,35,100,68,0.11317896842956543
array,35,35,100,94,0.14764904975891113
array,35,35,100,123,0.19536280632019043
array,35,35,100,163,0.24841594696044922
array,35,35,100,86,0.13280820846557617
array,35,35,100,91,0.14124178886413574
array,35,35,100,134,0.21631908416748047
array,35,35,100,116,0.18656206130981445
array,35,35,100,155,0.24915385246276855
array,35,35,100,54,0.0845649242401123
array,35,35,100,205,0.31123995780944824
array,35,35,100,53,0.09444499015808105
array,35,35,100,106,0.1832137107849121
array,35,35,100,94,0.15371108055114746
array,35,35,100,89,0.14529800415039062
array,35,35,100,90,0.14694714546203613
array,35,35,100,95,0.14947986602783203
array,35,35,100,171,0.25754499435424805
array,35,35,100,162,0.2596561908721924
array,35,35,100,177,0.29414868354797363
array,35,35,100,141,0.22651195526123047
array,35,35,100,151,0.23113799095153809
array,35,35,100,151,0.22850513458251953
array,35,35,100,108,0.16513991355895996
array,35,35,100,94,0.15232515335083008
array,35,35,100,122,0.19252824783325195
array,35,35,100,65,0.10555529594421387
array,35,35,100,48,0.07674598693847656
array,35,35,100,101,0.16153287887573242
array,35,35,100,75,0.11925101280212402
array,35,35,100,87,0.13942193984985352
array,35,35,100,61,0.09444618225097656
array,35,35,100,94,0.14433884620666504
array,35,35,100,107,0.16343021392822266
array,35,35,100,86,0.13224101066589355
array,35,35,100,170,0.25429821014404297
array,35,35,100,56,0.0861961841583252
array,35,35,100,90,0.13774800300598145
array,35,35,100,145,0.2192997932434082
array,55,55,2,142,0.546314001083374
array,55,55,2,103,0.42368316650390625
array,55,55,2,143,0.5700440406799316
array,55,55,2,206,0.8586688041687012
array,55,55,2,49,0.1995229721069336
array,55,55,2,128,0.5063481330871582
array,55,55,2,169,0.6836659908294678
array,55,55,2,212,0.8212788105010986
array,55,55,2,145,0.5920560359954834
array,55,55,2,159,0.6535732746124268
array,55,55,2,214,0.8645241260528564
array,55,55,2,76,0.3207571506500244
array,55,55,2,88,0.3563659191131592
array,55,55,2,162,0.6362156867980957
array,55,55,2,58,0.22567510604858398
array,55,55,2,117,0.4549276828765869
array,55,55,2,147,0.5968189239501953
array,55,55,2,131,0.5232110023498535
array,55,55,2,77,0.3034958839416504
array,55,55,2,123,0.5052258968353271
array,55,55,2,96,0.41429781913757324
array,55,55,2,121,0.482022762298584
array,55,55,2,282,1.129080057144165
array,55,55,2,116,0.45981693267822266
array,55,55,2,137,0.5421180725097656
array,55,55,2,115,0.4456648826599121
array,55,55,2,64,0.2483839988708496
array,55,55,2,117,0.4678661823272705
array,55,55,2,143,0.5676448345184326
array,55,55,2,83,0.32677698135375977
array,55,55,2,152,0.6280431747436523
array,55,55,2,91,0.37135910987854004
array,55,55,2,192,0.7752420902252197
array,55,55,2,71,0.28757286071777344
array,55,55,2,114,0.4600560665130615
array,55,55,2,68,0.2765641212463379
array,55,55,2,73,0.28598594665527344
array,55,55,2,148,0.5881259441375732
array,55,55,2,54,0.2115340232849121
array,55,55,2,152,0.5908300876617432
array,55,55,2,154,0.5942761898040771
array,55,55,2,144,0.5637617111206055
array,55,55,2,240,0.9818060398101807
array,55,55,2,218,0.8534572124481201
array,55,55,2,153,0.6198570728302002
array,55,55,2,174,0.6764800548553467
array,55,55,2,175,0.6861648559570312
array,55,55,2,138,0.5572109222412109
array,55,55,2,98,0.40065693855285645
array,55,55,2,119,0.4689950942993164
array,55,55,10,117,0.48006677627563477
array,55,55,10,156,0.6201410293579102
array,55,55,10,181,0.7313752174377441
array,55,55,10,185,0.7386701107025146
array,55,55,10,220,0.8481228351593018
array,55,55,10,114,0.45517992973327637
array,55,55,10,254,1.0077719688415527
array,55,55,10,99,0.41794419288635254
array,55,55,10,302,1.1650831699371338
array,55,55,10,109,0.43114495277404785
array,55,55,10,371,1.427900791168213
array,55,55,10,124,0.5074868202209473
array,55,55,10,217,0.8532800674438477
array,55,55,10,163,0.6388919353485107
array,55,55,10,385,1.4448440074920654
array,55,55,10,194,0.741663932800293
array,55,55,10,153,0.5889999866485596
array,55,55,10,110,0.4255828857421875
array,55,55,10,187,0.737581729888916
array,55,55,10,472,1.779116153717041
array,55,55,10,165,0.656318187713623
array,55,55,10,354,1.3879022598266602
array,55,55,10,278,1.0980148315429688
array,55,55,10,152,0.6061019897460938
array,55,55,10,191,0.7952210903167725
array,55,55,10,227,0.9099400043487549
array,55,55,10,147,0.5942809581756592
array,55,55,10,158,0.6173446178436279
array,55,55,10,173,0.6911008358001709
array,55,55,10,333,1.2671818733215332
array,55,55,10,170,0.6676099300384521
array,55,55,10,128,0.49458980560302734
array,55,55,10,206,0.8151280879974365
array,55,55,10,200,0.7950839996337891
array,55,55,10,172,0.6867368221282959
array,55,55,10,299,1.1547651290893555
array,55,55,10,344,1.3520212173461914
array,55,55,10,95,0.3844583034515381
array,55,55,10,196,0.7823958396911621
array,55,55,10,130,0.5131418704986572
array,55,55,10,128,0.5066299438476562
array,55,55,10,132,0.5348248481750488
array,55,55,10,286,1.116663932800293
array,55,55,10,249,1.0089221000671387
array,55,55,10,265,1.047942876815796
array,55,55,10,129,0.5213348865509033
array,55,55,10,255,1.0118272304534912
array,55,55,10,177,0.7169461250305176
array,55,55,10,309,1.2149279117584229
array,55,55,10,213,0.8624310493469238
array,55,55,100,177,0.7326250076293945
array,55,55,100,235,0.9425029754638672
array,55,55,100,418,1.6164228916168213
array,55,55,100,183,0.7363181114196777
array,55,55,100,272,1.052473783493042
array,55,55,100,350,1.3950600624084473
array,55,55,100,310,1.2185752391815186
array,55,55,100,254,1.019935131072998
array,55,55,100,328,1.3063130378723145
array,55,55,100,162,0.6468899250030518
array,55,55,100,162,0.6373312473297119
array,55,55,100,310,1.2178728580474854
array,55,55,100,452,1.7716343402862549
array,55,55,100,364,1.4358880519866943
array,55,55,100,191,0.8106479644775391
array,55,55,100,294,1.1498565673828125
array,55,55,100,447,1.7152011394500732
array,55,55,100,389,1.5077722072601318
array,55,55,100,301,1.2017881870269775
array,55,55,100,150,0.5970869064331055
array,55,55,100,165,0.6464099884033203
array,55,55,100,327,1.2864768505096436
array,55,55,100,296,1.18430495262146
array,55,55,100,131,0.522874116897583
array,55,55,100,475,1.8577020168304443
array,55,55,100,272,1.0991551876068115
array,55,55,100,136,0.5303351879119873
array,55,55,100,212,0.8898360729217529
array,55,55,100,128,0.5116660594940186
array,55,55,100,222,0.8810739517211914
array,55,55,100,588,2.3502919673919678
array,55,55,100,298,1.1781110763549805
array,55,55,100,290,1.1445918083190918
array,55,55,100,366,1.4884018898010254
array,55,55,100,129,0.5101828575134277
array,55,55,100,116,0.48135805130004883
array,55,55,100,331,1.3221149444580078
array,55,55,100,193,0.7657301425933838
array,55,55,100,124,0.5140471458435059
array,55,55,100,238,0.9312789440155029
array,55,55,100,154,0.6104400157928467
array,55,55,100,146,0.5737659931182861
array,55,55,100,466,1.8142518997192383
array,55,55,100,207,0.817328929901123
array,55,55,100,259,1.016524076461792
array,55,55,100,174,0.7294988632202148
array,55,55,100,287,1.132338285446167
array,55,55,100,161,0.6482470035552979
array,55,55,100,236,0.908282995223999
array,55,55,100,218,0.8631210327148438
array,75,75,2,224,1.6875770092010498
array,75,75,2,115,0.8713490962982178
array,75,75,2,220,1.6745109558105469
array,75,75,2,117,0.8866491317749023
array,75,75,2,232,1.7644431591033936
array,75,75,2,193,1.4767351150512695
array,75,75,2,181,1.378180742263794
array,75,75,2,107,0.8033499717712402
array,75,75,2,245,1.8453118801116943
array,75,75,2,141,1.0283558368682861
array,75,75,2,323,2.406935930252075
array,75,75,2,330,2.505293130874634
array,75,75,2,319,2.408169984817505
array,75,75,2,254,1.9242498874664307
array,75,75,2,246,1.9086310863494873
array,75,75,2,248,1.9081637859344482
array,75,75,2,203,1.5198211669921875
array,75,75,2,175,1.2877287864685059
array,75,75,2,387,2.9064390659332275
array,75,75,2,132,1.0392580032348633
array,75,75,2,218,1.6667630672454834
array,75,75,2,475,3.536121129989624
array,75,75,2,242,1.808427095413208
array,75,75,2,168,1.2636501789093018
array,75,75,2,167,1.260265827178955
array,75,75,2,199,1.536167860031128
array,75,75,2,190,1.4505951404571533
array,75,75,2,163,1.2170140743255615
array,75,75,2,159,1.1915490627288818
array,75,75,2,502,3.6449079513549805
array,75,75,2,106,0.8019719123840332
array,75,75,2,238,1.8009610176086426
array,75,75,2,274,1.9983808994293213
array,75,75,2,200,1.4660909175872803
array,75,75,2,231,1.7415800094604492
array,75,75,2,171,1.2922539710998535
array,75,75,2,237,1.7907609939575195
array,75,75,2,132,0.982205867767334
array,75,75,2,126,0.930401086807251
array,75,75,2,313,2.358743190765381
array,75,75,2,230,1.728790044784546
array,75,75,2,292,2.2186906337738037
array,75,75,2,187,1.427149772644043
array,75,75,2,246,1.8740589618682861
array,75,75,2,125,0.9406619071960449
array,75,75,2,133,1.0202820301055908
array,75,75,2,96,0.7090799808502197
array,75,75,2,295,2.2392430305480957
array,75,75,2,274,2.090059995651245
array,75,75,2,261,1.9788548946380615
array,75,75,10,540,3.9920711517333984
array,75,75,10,280,2.0926148891448975
array,75,75,10,564,4.170602798461914
array,75,75,10,322,2.404773235321045
array,75,75,10,460,3.424154758453369
array,75,75,10,311,2.3611159324645996
array,75,75,10,394,2.932529926300049
array,75,75,10,536,3.977625846862793
array,75,75,10,397,2.962941884994507
array,75,75,10,225,1.6946320533752441
array,75,75,10,724,5.160043954849243
array,75,75,10,189,1.3854317665100098
array,75,75,10,378,2.832209825515747
array,75,75,10,412,3.0306999683380127
array,75,75,10,255,1.8953800201416016
array,75,75,10,172,1.301501989364624
array,75,75,10,825,5.999269247055054
array,75,75,10,185,1.375087022781372
array,75,75,10,241,1.7858989238739014
array,75,75,10,307,2.281134843826294
array,75,75,10,355,2.7091219425201416
array,75,75,10,237,1.7243058681488037
array,75,75,10,490,3.5240120887756348
array,75,75,10,261,1.9069769382476807
array,75,75,10,393,2.8428590297698975
array,75,75,10,183,1.3436439037322998
array,75,75,10,317,2.3172199726104736
array,75,75,10,170,1.269324779510498
array,75,75,10,405,2.9997200965881348
array,75,75,10,638,4.62762975692749
array,75,75,10,704,4.984872817993164
array,75,75,10,477,3.432831287384033
array,75,75,10,268,1.9604511260986328
array,75,75,10,509,3.6892879009246826
array,75,75,10,385,2.797214984893799
array,75,75,10,379,2.7499449253082275
array,75,75,10,399,2.8649091720581055
array,75,75,10,376,2.7244279384613037
array,75,75,10,292,2.1719608306884766
array,75,75,10,125,0.9104080200195312
array,75,75,10,344,2.471845865249634
array,75,75,10,375,2.715785026550293
array,75,75,10,635,4.5193891525268555
array,75,75,10,311,2.2696518898010254
array,75,75,10,310,2.2492258548736572
array,75,75,10,284,2.0403287410736084
array,75,75,10,216,1.559025764465332
array,75,75,10,233,1.7000420093536377
array,75,75,10,456,3.2922780513763428
array,75,75,10,384,2.7562460899353027
array,75,75,100,506,3.638667106628418
array,75,75,100,415,2.997976064682007
array,75,75,100,714,5.047477960586548
array,75,75,100,190,1.4059760570526123
array,75,75,100,635,4.5758349895477295
array,75,75,100,698,5.012744903564453
array,75,75,100,522,3.769740104675293
array,75,75,100,779,5.548305988311768
array,75,75,100,833,5.836869239807129
array,75,75,100,553,3.996946096420288
array,75,75,100,333,2.521674156188965
array,75,75,100,205,1.5616891384124756
array,75,75,100,575,4.37862491607666
array,75,75,100,295,2.1489038467407227
array,75,75,100,261,1.8809571266174316
array,75,75,100,615,4.337017059326172
array,75,75,100,616,4.297678709030151
array,75,75,100,189,1.3499641418457031
array,75,75,100,585,4.315248012542725
array,75,75,100,389,2.800518751144409
array,75,75,100,548,3.923145055770874
array,75,75,100,412,2.9825239181518555
array,75,75,100,438,3.1967220306396484
array,75,75,100,326,2.3661580085754395
array,75,75,100,411,2.9562480449676514
array,75,75,100,611,4.363536834716797
array,75,75,100,408,2.97487211227417
array,75,75,100,262,1.8972928524017334
array,75,75,100,243,1.7961809635162354
array,75,75,100,530,3.8010098934173584
array,75,75,100,285,2.099283218383789
array,75,75,100,596,4.324382781982422
array,75,75,100,346,2.5271060466766357
array,75,75,100,630,4.472181081771851
array,75,75,100,649,4.585907936096191
array,75,75,100,152,1.1081018447875977
array,75,75,100,285,2.2493019104003906
array,75,75,100,489,3.7731399536132812
array,75,75,100,328,2.585810899734497
array,75,75,100,677,4.934443950653076
array,75,75,100,267,2.0118558406829834
array,75,75,100,335,2.512228012084961
array,75,75,100,630,4.665482044219971
array,75,75,100,444,3.3084030151367188
array,75,75,100,781,5.710590839385986
array,75,75,100,423,3.1674602031707764
array,75,75,100,314,2.332742929458618
array,75,75,100,357,2.63339900970459
array,75,75,100,518,3.8563199043273926
array,75,75,100,492,3.7260749340057373
array,95,95,2,142,1.6925880908966064
array,95,95,2,358,4.272936105728149
array,95,95,2,329,4.0336596965789795
array,95,95,2,133,1.6256461143493652
array,95,95,2,247,3.0546770095825195
array,95,95,2,148,1.7722277641296387
array,95,95,2,171,2.076572895050049
array,95,95,2,358,4.289577007293701
array,95,95,2,141,1.6773960590362549
array,95,95,2,336,3.9914839267730713
array,95,95,2,306,3.704641819000244
array,95,95,2,433,5.262815237045288
array,95,95,2,148,1.8337490558624268
array,95,95,2,166,2.00073504447937
array,95,95,2,148,1.8129119873046875
array,95,95,2,268,3.2116799354553223
array,95,95,2,175,2.1463589668273926
array,95,95,2,190,2.241335153579712
array,95,95,2,347,4.246370077133179
array,95,95,2,295,3.6022000312805176
array,95,95,2,256,3.061828136444092
array,95,95,2,177,2.1951847076416016
array,95,95,2,265,3.140537977218628
array,95,95,2,220,2.635110855102539
array,95,95,2,376,4.5643229484558105
array,95,95,2,340,4.173524856567383
array,95,95,2,129,1.6067898273468018
array,95,95,2,122,1.5066478252410889
array,95,95,2,436,5.236697196960449
array,95,95,2,253,3.0775506496429443
array,95,95,2,196,2.310222864151001
array,95,95,2,209,2.543137788772583
array,95,95,2,167,2.040505886077881
array,95,95,2,247,3.011047840118408
array,95,95,2,374,4.6049768924713135
array,95,95,2,240,2.917714834213257
array,95,95,2,211,2.58320689201355
array,95,95,2,243,2.9313838481903076
array,95,95,2,267,3.277053117752075
array,95,95,2,196,2.390424966812134
array,95,95,2,214,2.575572967529297
array,95,95,2,234,2.853588819503784
array,95,95,2,209,2.525399923324585
array,95,95,2,318,3.879512071609497
array,95,95,2,126,1.5504419803619385
array,95,95,2,247,2.960222005844116
array,95,95,2,339,3.9870431423187256
array,95,95,2,147,1.7251472473144531
array,95,95,2,296,3.4661519527435303
array,95,95,2,300,3.5186610221862793
array,95,95,10,440,5.1039719581604
array,95,95,10,270,3.190300941467285
array,95,95,10,386,4.504629135131836
array,95,95,10,308,3.605375051498413
array,95,95,10,429,5.037497043609619
array,95,95,10,312,3.6425859928131104
array,95,95,10,715,8.228272199630737
array,95,95,10,764,8.77100396156311
array,95,95,10,362,4.244620084762573
array,95,95,10,407,4.725301027297974
array,95,95,10,422,4.899434804916382
array,95,95,10,1130,12.736907958984375
array,95,95,10,396,4.591433048248291
array,95,95,10,260,3.0522499084472656
array,95,95,10,362,4.211493015289307
array,95,95,10,544,6.306649923324585
array,95,95,10,516,5.974548101425171
array,95,95,10,393,4.593487977981567
array,95,95,10,242,2.824370861053467
array,95,95,10,335,3.930426836013794
array,95,95,10,389,4.549426317214966
array,95,95,10,459,5.347499132156372
array,95,95,10,839,9.673968076705933
array,95,95,10,795,9.151487827301025
array,95,95,10,544,6.2722649574279785
array,95,95,10,485,5.646215915679932
array,95,95,10,340,3.973392963409424
array,95,95,10,329,3.8316831588745117
array,95,95,10,263,3.05062198638916
array,95,95,10,1330,14.943865776062012
array,95,95,10,755,8.842800855636597
array,95,95,10,350,4.184009790420532
array,95,95,10,787,9.432850122451782
array,95,95,10,872,10.314239978790283
array,95,95,10,290,3.3838388919830322
array,95,95,10,234,4.097176790237427
array,95,95,10,323,3.858323097229004
array,95,95,10,323,3.9122402667999268
array,95,95,10,543,6.548094034194946
array,95,95,10,1173,13.769576072692871
array,95,95,10,587,7.120090961456299
array,95,95,10,251,3.110059976577759
array,95,95,10,1215,14.209011316299438
array,95,95,10,1259,14.558598041534424
array,95,95,10,602,7.181574106216431
array,95,95,10,547,6.590518951416016
array,95,95,10,640,7.605184078216553
array,95,95,10,479,5.730835199356079
array,95,95,10,565,6.754547834396362
array,95,95,10,579,7.0236170291900635
array,95,95,100,1017,12.068030834197998
array,95,95,100,574,6.83228325843811
array,95,95,100,777,9.124583005905151
array,95,95,100,965,11.312806129455566
array,95,95,100,761,9.035943031311035
array,95,95,100,898,10.687286853790283
array,95,95,100,652,7.839629888534546
array,95,95,100,1080,12.663559913635254
array,95,95,100,660,7.685855865478516
array,95,95,100,399,4.812961101531982
array,95,95,100,1218,14.185564994812012
array,95,95,100,638,7.494232892990112
array,95,95,100,767,8.96931767463684
array,95,95,100,1003,11.522478103637695
array,95,95,100,798,9.25855803489685
array,95,95,100,768,9.064803838729858
array,95,95,100,517,6.064717054367065
array,95,95,100,765,8.92314100265503
array,95,95,100,806,9.404693126678467
array,95,95,100,443,5.223259687423706
array,95,95,100,775,9.05626630783081
array,95,95,100,534,6.294663906097412
array,95,95,100,1248,14.056560039520264
array,95,95,100,656,7.682650804519653
array,95,95,100,630,7.324959993362427
array,95,95,100,717,8.272751092910767
array,95,95,100,776,8.952845096588135
array,95,95,100,672,7.830348014831543
array,95,95,100,382,4.485927104949951
array,95,95,100,739,8.570816040039062
array,95,95,100,704,8.234158039093018
array,95,95,100,747,8.719462156295776
array,95,95,100,648,7.5810229778289795
array,95,95,100,630,7.8980090618133545
array,95,95,100,373,4.7110278606414795
array,95,95,100,432,5.173619031906128
array,95,95,100,554,6.443830966949463
array,95,95,100,591,7.063573122024536
array,95,95,100,1016,11.700463056564331
array,95,95,100,703,8.220752000808716
array,95,95,100,417,4.918896675109863
array,95,95,100,1393,15.675046920776367
array,95,95,100,1133,12.864666938781738
array,95,95,100,1223,13.81529188156128
array,95,95,100,491,5.747220993041992
array,95,95,100,306,3.6435818672180176
array,95,95,100,1017,11.599166870117188
array,95,95,100,689,8.029247045516968
array,95,95,100,1009,11.519824743270874
array,95,95,100,754,8.745140075683594
array,115,115,2,330,5.774057865142822
array,115,115,2,523,9.073990106582642
array,115,115,2,376,6.499077796936035
array,115,115,2,297,5.176676273345947
array,115,115,2,312,5.4034950733184814
array,115,115,2,375,6.494009256362915
array,115,115,2,302,5.296650171279907
array,115,115,2,435,7.5382139682769775
array,115,115,2,346,6.0397279262542725
array,115,115,2,204,3.5875120162963867
array,115,115,2,301,5.2851269245147705
array,115,115,2,233,4.0796661376953125
array,115,115,2,140,2.4245781898498535
array,115,115,2,352,6.149000883102417
array,115,115,2,260,4.577884912490845
array,115,115,2,261,4.496588230133057
array,115,115,2,208,3.5929360389709473
array,115,115,2,273,4.764737129211426
array,115,115,2,429,7.435720920562744
array,115,115,2,305,5.331208944320679
array,115,115,2,228,3.972712993621826
array,115,115,2,280,4.917414903640747
array,115,115,2,377,6.503910064697266
array,115,115,2,278,4.857600927352905
array,115,115,2,611,10.545557022094727
array,115,115,2,557,9.54951810836792
array,115,115,2,525,9.066298961639404
array,115,115,2,318,5.5126330852508545
array,115,115,2,266,4.870554208755493
array,115,115,2,550,9.565577983856201
array,115,115,2,386,6.707056283950806
array,115,115,2,320,5.614272594451904
array,115,115,2,348,6.086222887039185
array,115,115,2,370,6.495586156845093
array,115,115,2,267,4.630458116531372
array,115,115,2,233,4.070491075515747
array,115,115,2,198,3.4650628566741943
array,115,115,2,311,5.414435863494873
array,115,115,2,150,2.6068601608276367
array,115,115,2,458,7.989377021789551
array,115,115,2,264,4.574630975723267
array,115,115,2,199,3.4545233249664307
array,115,115,2,285,4.9588117599487305
array,115,115,2,257,4.493665933609009
array,115,115,2,348,6.029505968093872
array,115,115,2,695,11.984247207641602
array,115,115,2,389,6.761049032211304
array,115,115,2,370,6.4341208934783936
array,115,115,2,361,6.244086027145386
array,115,115,2,230,4.068110942840576
array,115,115,10,595,10.30064082145691
array,115,115,10,513,9.096319913864136
array,115,115,10,586,11.698165893554688
array,115,115,10,530,9.371372938156128
array,115,115,10,832,14.242374897003174
array,115,115,10,512,8.901670932769775
array,115,115,10,813,13.908897876739502
array,115,115,10,390,6.862998962402344
array,115,115,10,2347,38.65709114074707
array,115,115,10,427,7.381577968597412
array,115,115,10,515,9.171571969985962
array,115,115,10,374,6.749643087387085
array,115,115,10,305,5.738993883132935
array,115,115,10,236,4.022108316421509
array,115,115,10,329,5.649252891540527
array,115,115,10,527,8.976174116134644
array,115,115,10,1343,22.906732082366943
array,115,115,10,322,5.570893049240112
array,115,115,10,675,13.877111911773682
array,115,115,10,607,11.441180229187012
array,115,115,10,437,7.56706976890564
array,115,115,10,1036,17.800190925598145
array,115,115,10,395,6.942992687225342
array,115,115,10,807,14.925995826721191
array,115,115,10,706,12.269289016723633
array,115,115,10,554,9.647769927978516
array,115,115,10,592,10.490686893463135
array,115,115,10,584,10.440119743347168
array,115,115,10,666,11.558552026748657
array,115,115,10,632,11.015269756317139
array,115,115,10,1665,28.516911029815674
array,115,115,10,476,8.576098918914795
array,115,115,10,581,10.0825777053833
array,115,115,10,488,8.344361066818237
array,115,115,10,728,12.58266282081604
array,115,115,10,499,8.880030870437622
array,115,115,10,820,14.80436897277832
array,115,115,10,1280,22.36922812461853
array,115,115,10,871,16.205710887908936
array,115,115,10,380,6.808550834655762
array,115,115,10,1187,22.435230016708374
array,115,115,10,419,9.005862712860107
array,115,115,10,705,17.005525827407837
array,115,115,10,1059,23.0227530002594
array,115,115,10,650,13.573429107666016
array,115,115,10,387,8.085088014602661
array,115,115,10,681,13.597961902618408
array,115,115,10,697,13.887587785720825
array,115,115,10,576,10.353277921676636
array,115,115,10,649,11.631227254867554
array,115,115,100,1039,18.222994804382324
array,115,115,100,988,17.073061227798462
array,115,115,100,1027,18.472854137420654
array,115,115,100,975,18.32356286048889
array,115,115,100,734,14.128314018249512
array,115,115,100,454,8.233417987823486
array,115,115,100,1656,28.38627314567566
array,115,115,100,1503,26.230114698410034
array,115,115,100,1465,25.064661979675293
array,115,115,100,999,17.181087017059326
array,115,115,100,800,14.059919834136963
array,115,115,100,887,15.848867177963257
array,115,115,100,853,14.882352828979492
array,115,115,100,695,12.086041927337646
array,115,115,100,845,15.53568172454834
array,115,115,100,1710,29.468772888183594
array,115,115,100,1240,22.53886604309082
array,115,115,100,686,12.355758666992188
array,115,115,100,694,12.251791954040527
array,115,115,100,1584,27.343871116638184
array,115,115,100,1133,22.904726028442383
array,115,115,100,1005,22.103309154510498
array,115,115,100,926,19.017595052719116
array,115,115,100,2257,42.99429392814636
array,115,115,100,1097,22.55085802078247
array,115,115,100,925,21.190109968185425
array,115,115,100,910,19.19770908355713
array,115,115,100,420,10.593080997467041
array,115,115,100,1271,28.969247817993164
array,115,115,100,1326,28.539119720458984
array,115,115,100,1346,28.019410371780396
array,115,115,100,1406,24.677101850509644
array,115,115,100,867,16.042742013931274
array,115,115,100,1133,21.14558696746826
array,115,115,100,858,15.092455863952637
array,115,115,100,1058,18.536274194717407
array,115,115,100,1175,21.112329244613647
array,115,115,100,1604,28.49674415588379
array,115,115,100,1367,27.01209282875061
